departamento,provincia,municipio,codigo_municipio,codigo,nombre,urbano-rural,camas,latitude,longitude,subsector,tipo,nivel,telefono
Chuquisaca,Yamparaez,Yamparáez,10602,100208,Sajpaya,rural,0,-19.136345000000002,-65.12438900000001,publico,puesto de salud,1,0
Chuquisaca,Yamparaez,Yamparáez,10602,100209,San Juan (Chq),rural,0,-19.264345000000002,-65.125389,publico,puesto de salud,1,73437359
Chuquisaca,Yamparaez,Yamparáez,10602,100210,Sotomayor,rural,0,-19.345345000000002,-65.000389,publico,centro salud,1,46936680
Chuquisaca,Yamparaez,Yamparáez,10602,100211,Cardenal Maurer,rural,12,-19.188345,-65.119389,publico,centro salud,1,46936680
Chuquisaca,Nor Cinti,Camargo,10701,100212,Clinica San Clemente,urbano,45,0.0,0.0,,,,0
Chuquisaca,Nor Cinti,Camargo,10701,100213,Carpachacra,rural,0,-20.624345,-65.310389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,Camargo,10701,100214,Falsuri (Chq),rural,2,-20.527345,-65.093389,publico,centro salud,1,74406993
Chuquisaca,Nor Cinti,Camargo,10701,100215,Yurac Caballo,rural,0,-20.729345000000002,-65.125389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,Camargo,10701,100216,San Juan De Dios,urbano,37,-20.640345,-65.210389,publico,hospital segundo nivel,2,6292486
Chuquisaca,Nor Cinti,Camargo,10701,100217,Suquistaca,rural,2,-20.384345,-65.095389,publico,puesto de salud,1,7337750
Chuquisaca,Nor Cinti,Camargo,10701,100218,C.S. C.N.S. Camargo,rural,0,-20.640435999999998,-65.210629,seguridad social (cajas),c.s. con internacion,1,0
Chuquisaca,Nor Cinti,San Lucas,10702,100219,Huayllani,rural,2,-20.356345,-64.956389,publico,puesto de salud,1,71164958
Chuquisaca,Nor Cinti,San Lucas,10702,100220,Ocuri,rural,2,-20.216345,-65.045389,publico,puesto de salud,1,71161982
Chuquisaca,Nor Cinti,San Lucas,10702,100221,Pututaca,rural,0,-20.206345000000002,-65.015389,publico,puesto de salud,1,71161983
Chuquisaca,Nor Cinti,San Lucas,10702,100222,Chinimayu,rural,4,-20.368345,-65.027389,publico,centro salud,1,71161314
Chuquisaca,Nor Cinti,San Lucas,10702,100223,Malliri,rural,3,-20.278345,-65.035389,publico,centro salud,1,71161341
Chuquisaca,Nor Cinti,San Lucas,10702,100224,Tambo Kasa,rural,0,-20.344389000000003,-64.746253,publico,puesto de salud,1,71161974
Chuquisaca,Nor Cinti,San Lucas,10702,100225,Padcoyo,rural,0,-20.260345,-65.140389,publico,centro salud,1,71161315
Chuquisaca,Nor Cinti,San Lucas,10702,100226,Canchas Blancas,rural,3,-20.028345,-64.800389,publico,centro salud,1,71161339
Chuquisaca,Nor Cinti,San Lucas,10702,100227,Payacota Del Carmen,rural,0,-20.226345000000002,-65.26438900000001,publico,puesto de salud,1,71161256
Chuquisaca,Nor Cinti,San Lucas,10702,100228,San Lucas,rural,26,-20.102345,-65.135389,publico,centro salud,1,10469378
Chuquisaca,Nor Cinti,San Lucas,10702,100229,Collpa,rural,0,-20.018675,-64.651441,publico,puesto de salud,1,71161286
Chuquisaca,Nor Cinti,San Lucas,10702,100230,Huanumilla,rural,0,-19.940345,-64.74338900000001,publico,puesto de salud,1,71161308
Chuquisaca,Nor Cinti,San Lucas,10702,100231,Pirhuani,rural,0,-20.174345000000002,-64.654389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,San Lucas,10702,100232,Palacio Tambo,rural,10,-20.209345000000003,-64.99338900000001,publico,centro salud,1,71161267
Chuquisaca,Nor Cinti,San Lucas,10702,100233,La Palca (Chq Poroma),rural,1,-20.000345000000003,-65.056389,publico,puesto de salud,1,71161310
Chuquisaca,Nor Cinti,San Lucas,10702,100234,Acchilla,rural,0,-20.323345,-64.803389,publico,centro salud,1,71161325
Chuquisaca,Nor Cinti,San Lucas,10702,100235,Sacavillque Chico,rural,2,-20.288997,-64.617924,publico,puesto de salud,1,71161985
Chuquisaca,Nor Cinti,San Lucas,10702,100236,Chaupi Cocha,rural,0,-20.088345,-65.259389,publico,puesto de salud,1,71161965
Chuquisaca,Nor Cinti,San Lucas,10702,100237,Uruchini,rural,2,-19.880345000000002,-65.004389,publico,puesto de salud,1,71161981
Chuquisaca,Nor Cinti,San Lucas,10702,100238,Buena Vista,rural,2,-19.959632,-64.930367,publico,puesto de salud,1,46938197
Chuquisaca,Nor Cinti,Incahuasi,10703,100239,El Portillo,rural,0,-20.676345,-64.705389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,Incahuasi,10703,100240,Jolencia,rural,2,-20.716148,-64.861476,publico,puesto de salud,1,67601567
Chuquisaca,Nor Cinti,Incahuasi,10703,100241,Pucarita (Chq),rural,3,-20.627345000000002,-64.87738900000001,publico,puesto de salud,1,67600743
Chuquisaca,Nor Cinti,Incahuasi,10703,100242,Virgen Del Rosario Incahuasi,rural,5,-20.783345,-64.869389,publico,centro salud,1,67601848
Chuquisaca,Nor Cinti,Incahuasi,10703,100243,Santa Maria Madre De Dios,rural,15,-20.724345,-64.887389,publico,centro salud,1,67600732
Chuquisaca,Nor Cinti,Incahuasi,10703,100244,Yatina,rural,2,-20.614345,-64.725389,publico,puesto de salud,1,67601667
Chuquisaca,Nor Cinti,Incahuasi,10703,100245,Huajlaya,rural,0,-20.594946,-64.549728,publico,centro salud,1,46938249
Chuquisaca,Nor Cinti,Incahuasi,10703,100246,Santa Elena,rural,2,-20.581345000000002,-64.775389,publico,centro salud,1,67600740
Chuquisaca,Nor Cinti,Incahuasi,10703,100247,Caizak,rural,1,-20.514345000000002,-64.739389,publico,puesto de salud,1,68634269
Chuquisaca,Nor Cinti,Incahuasi,10703,100248,Supas,rural,2,-20.437345,-64.784389,publico,puesto de salud,1,67600764
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100249,Mendoza,rural,3,-19.016345,-64.421389,publico,centro salud,1,67619112
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100250,Montegrande,rural,2,-18.888345,-64.351389,publico,puesto de salud,1,68661383
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100251,Nuevo Mundo,rural,3,-18.998345,-64.298389,publico,centro salud,1,68661389
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100252,Pampas Del Tigre,rural,3,-19.118345,-64.188389,publico,centro salud,1,68661392
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100253,"Centro De Salud ""Piedra Grande""",rural,3,-18.854345000000002,-64.422389,publico,centro salud,1,68661382
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100254,Los Pozos,rural,1,-19.061345000000003,-64.137389,publico,puesto de salud,1,68661390
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100255,Urriolagoitia,rural,0,-19.173345,-64.262389,publico,puesto de salud,1,68661384
Chuquisaca,Belisario Boeto,Villa Serrano,10801,100256,Villa Serrano,urbano,18,-19.121345,-64.325389,publico,centro salud,1,68661385
Chuquisaca,Sud Cinti,Camataqui (Villa Abecia),10901,100257,Colpanayoc,urbano,1,-21.012345,-65.353389,publico,puesto de salud,1,74524744
Chuquisaca,Sud Cinti,Camataqui (Villa Abecia),10901,100258,Santa Maria,rural,4,-20.976345000000002,-65.235389,publico,centro salud,1,46937688
Chuquisaca,Sud Cinti,Camataqui (Villa Abecia),10901,100259,Jailia,rural,1,-20.922345,-65.271389,publico,puesto de salud,1,73898755
Chuquisaca,Sud Cinti,Camataqui (Villa Abecia),10901,100260,Higuerayoc,rural,0,-21.062345,-65.279389,publico,puesto de salud,1,72983494
Chuquisaca,Sud Cinti,Culpina,10902,100261,Manzanal,rural,0,-21.040345000000002,-64.417389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100262,El Palmar (Chq),rural,2,-20.851345000000002,-64.321389,publico,centro salud,1,10469335
Chuquisaca,Sud Cinti,Culpina,10902,100263,San Jose,urbano,10,-20.823345,-64.945389,publico,centro salud,1,46937630
Chuquisaca,Sud Cinti,Culpina,10902,100264,Campamento,rural,1,-20.896345,-64.523389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100265,Carapari,rural,0,-20.929345,-64.694389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100266,Sajlina,rural,0,-20.811345000000003,-64.99638900000001,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100267,La Loma (Chq),rural,1,-20.881345,-64.721389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100268,Tojlasa,rural,1,-20.860345000000002,-64.908389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100269,El Monte,rural,2,-21.023345000000003,-64.912389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100270,Puca Pampa,rural,1,-20.745345,-64.592389,publico,centro salud,1,0
Chuquisaca,Sud Cinti,Las Carreras,10903,100271,Taraya,rural,1,-21.449345,-65.324389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Las Carreras,10903,100272,La Torre,rural,1,-21.202345,-65.295389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Las Carreras,10903,100273,Impora,rural,2,-21.366345000000003,-65.279389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Las Carreras,10903,100274,Lime,rural,1,-21.214345,-65.247389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Las Carreras,10903,100275,Virgen Del Carmen,rural,0,-21.214345,-65.209389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100276,Cumandayti,rural,0,-19.450345000000002,-63.841389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100277,San Leolino,rural,0,-20.551345,-63.750389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100278,Ity,rural,0,-19.591345,-63.759389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100279,Karatindy,rural,1,-20.653345,-63.762389,publico,puesto de salud,1,10469380
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100280,La Tapera,rural,4,-19.673345,-63.820389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100281,Muyupampa Leo Schwarz,rural,0,-19.899345,-63.749389,publico,centro salud,1,67600993
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100282,C.S. Cies Muyupampa,rural,0,0.0,0.0,,,,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100283,Sapiranguimiri,rural,0,-20.090345000000003,-63.753389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100284,Taperillas,rural,0,-19.739345,-63.848389000000005,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Huacaya,11002,100285,Huacaya San Lorenzo Sinceri,rural,4,-20.743345,-63.664389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Huacaya,11002,100286,Santa Rosa De Cuevo,rural,3,-20.486345,-63.525389000000004,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100287,Camatindi,rural,2,-20.997345000000003,-63.396389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100288,Campo Leon,rural,2,-20.528345,-63.142389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100289,Carandayti,rural,3,-20.768345,-63.073389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100290,Ipati De Ivo,rural,2,-20.543345000000002,-63.401389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100291,Ivo,rural,2,-20.453345000000002,-63.422389,publico,centro salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100292,Machareti Santa Isabel,rural,22,-20.815345,-63.362389,publico,centro salud,1,68837917
Chuquisaca,Luis Calvo,Macharetí,11003,100293,C.S. Cies Machareti,rural,0,0.0,0.0,,,,0
Chuquisaca,Luis Calvo,Macharetí,11003,100294,Nancaroinza,rural,1,-20.706345000000002,-63.288389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100295,Tentami,rural,1,-20.934345,-63.334389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Macharetí,11003,100296,Tiguipa Estacion,rural,3,-21.001345,-63.331389,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100297,Pro Mujer Jatarikuna,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100298,Promujer Valle Hermoso,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100299,Promujer Jatun Masis,urbano,0,0.0,0.0,,,,0
Chuquisaca,Hernando Siles,San Pablo de Huacareta,10502,100300,Arenal,rural,0,-20.697345000000002,-64.184389,publico,puesto de salud,1,68645137
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100301,Iripiti,rural,0,-19.290345000000002,-63.750389,publico,puesto de salud,1,67600993
Chuquisaca,Yamparaez,Tarabuco,10601,100302,Collacamani,rural,0,-19.253345,-64.900389,publico,centro salud,1,46936071
Chuquisaca,Oropeza,Sucre,10101,100303,Insalde,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100304,Clinica Odontologica  Umrpsfx,urbano,0,0.0,0.0,,,,0
Chuquisaca,Tomina,Sopachuy,10403,100305,Sipicani,rural,6,-19.429345,-64.570389,publico,centro salud,1,67600530
Chuquisaca,Nor Cinti,Camargo,10701,100306,Huacacancha,rural,1,-20.470345000000002,-64.914389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,Incahuasi,10703,100307,San Andres Chuquisaca,rural,0,-20.488345000000002,-64.37138900000001,publico,puesto de salud,1,71167065
Chuquisaca,Nor Cinti,Incahuasi,10703,100308,Sultaca Alta,rural,2,-20.734026999999998,-64.92541999999999,publico,puesto de salud,1,67600759
Chuquisaca,Nor Cinti,San Lucas,10702,100309,C.S. Cns San Lucas,rural,0,0.0,0.0,,,,0
Chuquisaca,Nor Cinti,San Lucas,10702,100310,Chillagua,rural,3,-20.264345000000002,-64.972389,publico,puesto de salud,1,71161975
Chuquisaca,Nor Cinti,San Lucas,10702,100311,Sacavilque Grande,rural,2,-20.363345000000002,-64.62438900000001,publico,puesto de salud,1,71161302
Chuquisaca,Tomina,Padilla,10401,100312,C.S. Cies Padilla,rural,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100313,U.M. Horno Ckasa,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100314,U.M. Barrio Lindo,urbano,0,-19.026657,-65.264617,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100315,U.M. Alto Delicias,urbano,0,0.0,0.0,,,,6464955
Chuquisaca,Oropeza,Sucre,10101,100316,C.S. U.M. Bajo Loyola,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100317,Alto Loyola,urbano,0,-19.025476,-65.251879,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100318,Luis Espinal,urbano,0,-19.020619,-65.249173,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100319,C.S. U.M. Alto San Juanillo,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100320,Garcilazo Bajo,urbano,0,-19.043576,-65.23742299999999,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100321,Unidad Municipal Cobolde,urbano,0,-19.037872,-65.241323,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100322,Unidad Municipal La Amistad,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100323,U.M. Morro Magisterio,urbano,0,-19.023384,-65.253568,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100324,Barrio Obrero,urbano,0,-19.038607,-65.252342,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100325,U.M.J.P.Bustillos,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100326,Villa Armonia B,urbano,0,-19.034755999999998,-65.248751,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100327,U.M. Tintamayu,urbano,0,-19.030248999999998,-65.259846,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100328,Sivisto,rural,0,-18.912345000000002,-65.247389,publico,centro salud,1,6444837
Chuquisaca,Oropeza,Sucre,10101,100329,Poconas,urbano,0,-19.044928,-65.247682,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100330,U.M. Villa Margarita,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100331,Virgen De Guadalupe,urbano,0,-19.016857,-65.250066,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100332,Tomas Katari,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100333,Alegria,urbano,0,-19.013524,-65.250941,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100334,Noria Alta,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100335,Quirpinchaca,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100336,U.M. Tucsupaya Maca,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100337,Yurac Yurac,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100338,U.M. Barrio Urcupina,urbano,0,-19.030366,-65.277211,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100339,C.S. U.M. Barrio España,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100340,El Rollo,urbano,0,-19.019130999999998,-65.286406,publico,centro salud,1,6466671
Chuquisaca,Oropeza,Sucre,10101,100341,San Luis,urbano,0,-19.019536,-65.279257,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100342,Estados Unidos,urbano,0,-19.010641,-65.285539,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100343,Villa La Jastambo,urbano,0,-19.011083,-65.304445,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100344,Villa Marlecita,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100345,Barrio America,urbano,0,-19.062345,-65.26509399999999,publico,centro salud,1,6466994
Chuquisaca,Oropeza,Sucre,10101,100346,U.M. Tata Cajoncito,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100347,Santa Rosa,urbano,0,-19.054297000000002,-65.28094200000001,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100348,Planta Diesel,urbano,0,-19.054678,-65.271188,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100349,U.M. Max Toledo,urbano,1,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100350,U.M. La Hoyada,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100351,U.M. San Cristobal,urbano,0,-19.048146,-65.267854,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100352,U.M. La Florida,urbano,0,-19.064721,-65.27283800000001,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100353,U.M. Villa Charcas,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100354,San Francisco,urbano,0,-19.055694,-65.254367,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100355,C.S. U.M. Sica Sica,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100356,C.S. U.M. San Antonio Centro,urbano,0,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100357,U.M. San Antonio Bajo,urbano,0,-19.04571,-65.24221999999999,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100358,Cruce Azari,urbano,0,-19.073027,-65.241566,publico,centro salud,1,0
Chuquisaca,Oropeza,Sucre,10101,100359,Hospital Universitario San Francisco Xavier,urbano,0,0.0,0.0,,,,0
Chuquisaca,Zudañez,Icla,10304,100360,Sumala,rural,0,-19.642345000000002,-64.780389,publico,puesto de salud,1,67601176
Chuquisaca,Zudañez,Icla,10304,100361,San Jacinto,rural,2,-19.329345,-64.748389,publico,centro salud,1,67601139
Chuquisaca,Oropeza,Sucre,10101,100362,U.M. Litoral,urbano,0,0.0,0.0,,,,0
Chuquisaca,Sud Cinti,Culpina,10902,100363,Pumackasa,rural,1,-20.755345000000002,-64.662389,publico,puesto de salud,1,0
Chuquisaca,Sud Cinti,Culpina,10902,100364,Pumakasa,rural,2,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100365,U.M. Valle Hermoso B,urbano,0,0.0,0.0,,,,0
Chuquisaca,Sud Cinti,Culpina,10902,100366,P.S. Las Abras,rural,2,0.0,0.0,,,,0
Chuquisaca,Oropeza,Sucre,10101,100367,Qkora-Qkora,rural,0,-19.083209,-65.234272,publico,centro salud,1,75797195
Chuquisaca,Oropeza,Sucre,10101,100368,Ckacha-Ckacha,rural,0,-18.883345000000002,-65.181389,publico,puesto de salud,1,0
Chuquisaca,Nor Cinti,Incahuasi,10703,100369,El Verano,rural,1,-20.539345,-64.646649,publico,puesto de salud,1,72880501
Chuquisaca,Luis Calvo,Huacaya,11002,100370,Mbororigua,rural,0,-20.562345,-63.634389,publico,puesto de salud,1,0
Chuquisaca,Hernando Siles,Monteagudo,10501,100371,P.S. El Armado,rural,0,0.0,0.0,,,,0
Chuquisaca,Luis Calvo,Macharetí,11003,100372,Isipotindi,rural,2,-20.906345,-63.331389,publico,puesto de salud,1,0
Chuquisaca,Azurduy,Tarvita,10202,100373,Pampas De Leque,rural,1,-19.726345000000002,-64.534389,publico,centro salud,1,71160983
Chuquisaca,Azurduy,Tarvita,10202,100374,Villa Pampa,rural,1,-19.652345,-64.520389,publico,centro salud,1,71161989
Chuquisaca,Azurduy,Tarvita,10202,100375,San Jose De Alisos,rural,0,-19.700345000000002,-64.640389,publico,centro salud,1,71161096
Chuquisaca,Oropeza,Poroma,10103,100376,Sijcha Baja,rural,0,-18.901345000000003,-65.321389,publico,puesto de salud,1,68646724
Chuquisaca,Tomina,Padilla,10401,100377,C.S. Cies Padilla,rural,0,0.0,0.0,,,,0
Chuquisaca,Tomina,Padilla,10401,100378,P.S. San Blas,rural,2,0.0,0.0,,,,0
Chuquisaca,Zudañez,Icla,10304,100379,Guitarrani,rural,1,-19.598345000000002,-64.709389,publico,puesto de salud,1,67601178
Chuquisaca,Azurduy,Villa Azurduy,10201,100380,Collpamayu,rural,2,-20.079345,-64.529389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),11001,100381,Tentayape,rural,0,-20.855345,-63.801389,publico,puesto de salud,1,0
Chuquisaca,Luis Calvo,Huacaya,11002,100382,Camatindi De Huacaya,rural,0,-20.519345,-63.479389000000005,publico,puesto de salud,1,67718867
Chuquisaca,Nor Cinti,San Lucas,10702,100383,Murifaya,rural,0,-20.093345000000003,-65.013389,publico,puesto de salud,1,71161969
Chuquisaca,Sud Cinti,Culpina,10902,100384,Las Abras,rural,2,-21.090345000000003,-64.227389,publico,puesto de salud,1,0
Chuquisaca,Azurduy,Villa Azurduy,10201,100385,Quewenal,rural,2,-19.933345000000003,-64.415389,publico,puesto de salud,1,0
Chuquisaca,Azurduy,Villa Azurduy,10201,100386,Huancarani,rural,2,-20.246345,-64.476389,publico,puesto de salud,1,67613161
Chuquisaca,Azurduy,Villa Azurduy,10201,100387,Las Abras,rural,2,-20.205345,-64.38338900000001,publico,puesto de salud,1,68626695
Chuquisaca,Hernando Siles,San Pablo de Huacareta,10502,100388,Yaire,rural,1,-20.726345000000002,-64.141389,publico,puesto de salud,1,0
